"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"263836191126872064","","","263771862125928448","146248951","2012-11-01 02:53:44 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @AlTobey: Chaos Monkey is for sissies. We run Ruby in production."
"261166204155211777","","","","","2012-10-24 18:04:09 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","So long http://t.co/bDZ41Dv0! It was fun while it lasted.","http://ajax.googleapis.com"
"259031402446721024","","","","","2012-10-18 20:41:13 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","Hooray, @github is getting DDOSd and I imagine that thousands of devs are pushing and pulling like mad on top of that making it even worse."
"258801181147664384","258787012331581441","8549992","","","2012-10-18 05:26:24 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@pdenya @paul_irish My limit is 200,000 and since about 2007 I have 98k commands in it. Is only 3.7 MB. I love it."
"258709800920178688","","","258702456060538880","894911","2012-10-17 23:23:17 +0000","web","RT @JimRoepcke: Lightt has launched! I've been working hard on this with the rest of the @lightt team since June. Share the Lightt! http ..."
"258648276277002240","","","","","2012-10-17 19:18:49 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","OH: ?If you want a traditional salad you won?t get that. You?ll get three leaves and an apple or something.?"
"258327103680946177","","","258318014653550593","494341960","2012-10-16 22:02:35 +0000","web","RT @tapfortap: Mobile App Ad Exchange Network Tap For Tap Pivots To Engagement Swapping Model http://t.co/DUVkfJfo via @techcrunch","http://techcrunch.com/2012/10/16/mobile-app-ad-exchange-network-tap-for-tap-pivots-to-engagement-swapping-model/"
"258124861652729857","","","256954058131267584","207536489","2012-10-16 08:38:57 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @the_webhamster: The 6 Stages of Debugging: That can't happen. That shouldn't happen. Hmmm, weird. Why does that happen? Oh, I see. H ..."
"258093065233899520","","","257865497163476992","135727142","2012-10-16 06:32:36 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @ToddDunlop: BIG DAY at @tapfortap, BIG BIG DAY!"
"256625059601469440","256466426020368384","29255412","","","2012-10-12 05:19:16 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@tjholowaychuk Nice! Cleaned it up a bit, fixed a bug, and now it works in bash and zsh too. https://t.co/BlwSmmdd","https://gist.github.com/3877451"
"256221333048934400","","","254166322815041537","197263266","2012-10-11 02:35:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @rob_pike: How to report a bug: 1) Say what happened. 2) Say what should have happened. 3) Give a self-contained reproducible example ..."
"256220008026341377","","","256181800928411651","809685","2012-10-11 02:29:44 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @garybernhardt: &gt;&gt;&gt; def method_missing(n, *a, &amp;b); send(methods.min_by { |m| levenshtein(n.to_s, m.to_s) }, *a, &amp;b); ..."
"254241884136935424","254214287063666688","309194717","","","2012-10-05 15:29:23 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@JFlavin @siracusa Works on my iPad."
"253891282924077056","253887339720495104","9533042","","","2012-10-04 16:16:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@BrendanEich @gu3st @jlongster My mistake! If Object.prototype.toString.call(new Date) is unchanged I think breakage would be minimal."
"253879666044203008","253737435454902272","18702069","","","2012-10-04 15:30:03 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@gu3st @jlongster @BrendanEich It would break a little project called jQuery. https://t.co/ldQrZd6L https://t.co/0OPtpfkr","https://github.com/jquery/jquery/blob/master/src/core.js#L23","https://github.com/jquery/jquery/blob/master/src/core.js#L419"
"252893730447699969","","","252862916099964928","636923","2012-10-01 22:12:18 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","RT @siracusa: That's it, I'm moving all my status updates to UUCP."
