"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"9797877156","9797079403","19637934","","","2010-02-28 23:26:48 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@rainnwilson You'll have to wait 4 years ... didn't you see your boys get the silver medals, almost in tears? ;-)"
"9796994818","","","","","2010-02-28 23:06:52 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","That was intense."
"9761171486","","","","","2010-02-28 04:07:28 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Never had a ping return a pang before. Must be a wild Saturday inside my MacBook!"
"9745059055","","","","","2010-02-27 20:51:03 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Emacs modes should leave most ""electric"" keys disabled by default. At least 75% of the time they are a huge turn-off and annoyance."
"9740545283","","","9737046519","1341781","2010-02-27 18:42:40 +0000","web","RT @gilesgoatboy: it's sometimes a good idea to read beginner books for fields that you're an expert in. humility + reality check + wake ..."
"9734139326","","","","","2010-02-27 15:58:49 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Wow, grooveshark feeds are nowhere even close to in order! Have to parse the whole feed and check for existing tracks, no other way. :("
"9692301875","9691948068","33858688","","","2010-02-26 19:19:16 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@ehoppe Sadly no. There's definitely a point of diminishing returns right around shot # 4. I'm about to run laps around the board room."
"9691870437","","","","","2010-02-26 19:08:25 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","If the barista at Starbucks asks if you want an extra 5th shot in your Americano, the correct answer is ""no""! My brain, my stomach... blurgh"
"9682943727","","","","","2010-02-26 15:41:05 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","scrobbleshark broke 300 users in the last day or so. I was surprised at first, but in retrospect music lovers would use last.fm+grooveshark."
"9682285690","9674829299","14368342","","","2010-02-26 15:26:04 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@DRMacIver 99% of JS devs learned it for the browser first, where JS has an event loop baked in. Familiar is what most mean by it, imo."
"9666563750","","","","","2010-02-26 06:31:47 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","I once read that every program is either an interpreter or a compiler. Sometimes it's a mental stretch, but it is essentially true."
"9661850101","","","","","2010-02-26 04:23:38 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Google Chrome recently acquired a download count & pie-shaped progress indicator badge on the dock icon. Nifty."
"9541910183","9535060723","18760821","","","2010-02-23 20:45:04 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@chexov_ grooveshark updates their feeds every 10mins, so I hit GS every 10m and within 10 mins after that they should be scrobbled."
"9516531440","","","","","2010-02-23 07:32:31 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Another piece of Skynet is in place: http://www.popsci.com.au/scitech/article/2006-04/john-koza-has-built-invention-machine
Soon, soon..."
"9515310754","","","","","2010-02-23 06:40:36 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","""Most people need less done well, not more done poorly."" http://tinyurl.com/y8sfmjo"
