"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"241337083975827456","241330184828096512","31442511","","","2012-08-31 00:50:19 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","@RogersHelps I believe it's the 11th of each month and will try to forget about it till then. Except I've turned data off because of this :/"
"241327652013748224","241306818574438400","31442511","","","2012-08-31 00:12:50 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@RogersHelps Not yet. 2 weeks into the cycle I was texted about a $50 overage fee for data usage so I started finding out what?s up."
"241302138322575361","241299057908252673","31442511","","","2012-08-30 22:31:27 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","@RogersHelps However I did change my plan last month so I suspect that is somehow related. I might have to wait for the bill and dispute it."
"241301979727527936","241299057908252673","31442511","","","2012-08-30 22:30:49 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","@RogersHelps I have been streaming podcasts more. At ~30MB/hour, 10 GB is 333 hours. I did not listen to 333 hours in 2 weeks (336 hours)."
"241295730948587521","","31442511","","","2012-08-30 22:05:59 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","@RogersHelps I have a bogus charge for 10+ GB data usage this month and trying to get an explanation is like pulling teeth."
"241295254093967360","241241993605443584","31442511","","","2012-08-30 22:04:06 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","@RogersHelps Exactly. She was trying to explain the excessive data usage and insisted that was true. Very frustrating trying to get help."
"241206166124900352","","","","","2012-08-30 16:10:06 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","I'm so glad I decided to buy my phone instead of getting a subsidized one. The oligopoly of telcos in Canada continually disgusts me."
"241205854374854656","","","","","2012-08-30 16:08:51 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","Maybe they believe it themselves, but that is so misguided I don't know where to begin. If they actually try to bill me for this I'm gone."
"241205643753697280","","","","","2012-08-30 16:08:01 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","Someone at Rogers just told me that my phone used 10GB of data this month because when you turn on an iPhone it updates itself. @rogershelps"
"240616679246278657","240563202138730496","33493","","","2012-08-29 01:07:41 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","@peterc I search some of my reference ebooks all the time. Other reference books I want to flip through. They both have their place for me."
"239194092863639552","239159133897629696","894911","","","2012-08-25 02:54:50 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@JimRoepcke It was PHP this time. Don?t worry, it wasn?t my bug."
"239132972060655617","","","","","2012-08-24 22:51:58 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Yet another bug solved by renaming something to ?banana?. The magic cure-all. @JimRoepcke"
"238057651219623936","238052249606189056","22196723","","","2012-08-21 23:39:01 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","@markkolich The name says it all."
"237929302027546624","237923321692438528","636923","","","2012-08-21 15:09:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@siracusa @marcoarment According to @anandshimpi you want 20% free space or performance suffers on SSDs. This seems true in my experience."
"237928578749173760","","","","","2012-08-21 15:06:08 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Coffee drinkers of #yyj, treat yourself the house blend of beans from @2percentjazz. Delicious! I?m sitting here grinning at my cup."
"235921732240805890","","","","","2012-08-16 02:11:39 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","First time I?ve seen my 100mbps connection push close to that. Slightly reassuring. http://t.co/MgQeKRiC","http://twitter.com/_sjs/status/235921732240805890/photo/1"
"235546156032200704","235475629657714688","9533042","","","2012-08-15 01:19:14 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@BrendanEich Yes. I?ve only wanted to use var to start a case block a few times but it seems like a reasonable thing to do."
"234005167475924992","233895767381782528","39448955","","","2012-08-10 19:15:54 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","@amanderpp You're welcome! It's friiiiday!"
"231155055548567554","231133112556474368","22219015","","","2012-08-02 22:30:34 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","@mobile17 YOLO!!!!"
"231090743584911360","","","230953862952013824","5813712","2012-08-02 18:15:01 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @antirez: Redis 2.4.16 and Redis 2.6.0-rc6 are out. In 2.4.16 main change is Sentinel-compatibility. 2.6.0-rc6 has more: http://t.co/ ..."
