"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"17466589345","","","","","2010-07-01 04:06:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Man, why haven't I tried Cmd-Shift-G in the simple save dialog on OS X till just now? Staying on the home row makes me happy."
"17377632680","","","","","2010-06-30 01:28:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Wow, Divvy looks really cool. Better than SizeUp. Might have to buy Divvy as well. Man, I really just want Xmonad. Some days I miss Linux :("
"17360235144","","","17358269406","8675502","2010-06-29 20:15:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @me1000: woot!!! RT @nciagra: Rerelease of CappuGeo: CoreLocation and MapKit for Cappuccino. http://github.com/nciagra/CappuGeo"
"17308681929","","","17307981492","5444392","2010-06-29 05:04:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @evanphx: Um... http://bit.ly/cLP73J ... there is a japanese company making a hardware ruby interpreter for embedded programming?"
"17303613084","","","","","2010-06-29 03:40:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","That *after* a slide saying MS wants to copy Apple's reliability and great UX. MS' path doesn't lead to their goal.  http://bit.ly/cCZMuQ"
"17303483300","","","","","2010-06-29 03:38:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Windows 8 Push Button Reset: We know there's a problem but instead of fixing the OS we'll just burden the user with more crap. Ah, progress."
"17268853856","","","","","2010-06-28 18:02:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","I need to create an Objective-J mode for Emacs that's based on js2-mode first and objc-mode second. objj-mode sucks at object literals."
"17260432677","","","17256415901","9144132","2010-06-28 15:48:45 +0000","web","RT @flipsasser: Dear Ruby developers learning Node.js: JavaScript is not Ruby. That is all."
"17260256743","17243190836","22406953","","","2010-06-28 15:46:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@mahyarm Tweet some pics! I haven't heard of Ubud before and it looks pretty amazing. How much longer are you traveling for?"
"17260055166","17243140070","22406953","","","2010-06-28 15:43:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@mahyarm It's not the amount of state, but every time new state is introduced there are consequences that aren't always clear at first."
"17228558579","","","","","2010-06-28 05:08:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","(cache invalidation, not caching. whatever)"
