"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"75735742189547520","","","","","2011-06-01 01:29:42 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","Domains are too easy to shout at the end of an infomercial. I preferred it when they had to recite a 1-800 number and mailing address, twice"
"75599271348547585","75595037982998529","33493","","","2011-05-31 16:27:25 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@peterc Good advice, I need to try harder!"
"75598820045635585","74167379806011393","18236716","","","2011-05-31 16:25:37 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@backblaze @ejel @stevelosh If my customers were asking for it I'd be less concerned with classifications and moreso with their needs."
"75597207545458688","75561092310515713","636923","","","2011-05-31 16:19:13 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@siracusa Looks like you're out of luck with @backblaze: http://j.mp/lQ3zeD%0A http://j.mp/lJa8zw%0A"
"75592114888654848","","","","","2011-05-31 15:58:59 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","Oh great, more drama revolving around @zedshaw. Why are people so enamoured with this guy and the schoolyard BS that follows him?"
"75495372016992256","75467410345443328","31151313","","","2011-05-31 09:34:33 +0000","<a href=""http://seesmic.com/"" rel=""nofollow"">Seesmic</a>","@kuvos cheers to you, thanks for another quiz!"
"75412405907230720","","31151313","","","2011-05-31 04:04:53 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@kuvos re: quiz # 49, 1 instanceof Number // =&gt; false. I *think* the reason it's true is because constructors coerce `this` to an object."
"75404433906872320","","","","","2011-05-31 03:33:12 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","I'm surprisingly hooked on the behaviour of Chrome's minimal status bar. Firefox's irritates me now even though it tries to be considerate."
"75303934633312256","","","75299780405895169","8308952","2011-05-30 20:53:51 +0000","web","RT @madninja: Haven't had the time to shout out to @jimroepcke and @_sjs for their great work on HLDeferred! Excellent toolbox for async ..."
"75289268867694592","","","","","2011-05-30 19:55:35 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","&lt;3 @github you guys are just awesome"
"75054361952264192","75049236093341696","22406953","","","2011-05-30 04:22:08 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@mahyarm Me neither. I'm going with it since that's what was there and for the most part it's fine. Distros are the same just different."
"75024448083861504","75018317198393344","39448955","","","2011-05-30 02:23:16 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@amanduh86 Sorry was going off my memory I didn't look it up."
"75013265779998720","75006173526507520","39448955","","","2011-05-30 01:38:50 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@amanduh86 It's a good one! Scott Tenorman Must Die, Season 5 Ep. 1"
"75003596499988480","74994728252350464","39448955","","","2011-05-30 01:00:25 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@amanduh86 http://www.youtube.com/watch?v=Mo0WQ2L3OGo"
"74963768135794690","74955458363932672","13447902","","","2011-05-29 22:22:09 +0000","<a href=""http://seesmic.com/"" rel=""nofollow"">Seesmic</a>","@copumpkin It's true, we've all read several articles on them but still don't know what they are ;)"
"74923713866366976","","","","","2011-05-29 19:43:00 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","I'm not used to adding 3rd party repos for what I consider common software. Not on servers anyway."
"74923071470977024","","","","","2011-05-29 19:40:26 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","Why do I get useful stuff like monit, git, rubygems, denyhosts, htop, and more from the EPEL repo on CentOS? Different from distros I know."
"74697601554989056","","","","","2011-05-29 04:44:30 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","listening to Bathtub Gin by Phish on @Grooveshark: http://t.co/9pjiuHH #nowplaying","http://tinysong.com/jgFF"
"74606050225029120","74604795524169728","15969274","","","2011-05-28 22:40:43 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@goldshan No that would be creepy. I don't know him personally I only read his blog and listen to his podcast :)"
"74580746836246528","","","","","2011-05-28 21:00:10 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@ryah hyphens - fuck the shift key"
"74579648691978240","74578009595715584","12599412","","","2011-05-28 20:55:48 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@lvdjgarcia lol, none yet but I actually am in the market for one so I'll check out @danbenjamin's since @siracusa gave it the thumbs up."
"74575984774479872","","","","","2011-05-28 20:41:14 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","Thanks to @marcoarment I have a ridiculous coffee grinder + AeroPress and am now listening to Phish. What can I say? The guy has good taste."
"74571745092304896","74571027329466368","3374231","","","2011-05-28 20:24:24 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@mxcl Let me guess, it's /not/ a jumbo bendy 8"" black specialty cock..."
"74564091703857153","74560790522363904","110465841","","","2011-05-28 19:53:59 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@maraksquires Haven't tried Blue Moon but Hoegaarden is pretty nice. Might get a little sweet after that much, not sure."
"74542654465126401","","","","","2011-05-28 18:28:48 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","No Object.create in Opera 11. Colour me surprised."
"74287535194513409","","","","","2011-05-28 01:35:03 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","Actually going to give jade a shot. Can't be worse than mustache! :p"
"74181626459979776","74175743785050112","734903","","","2011-05-27 18:34:12 +0000","web","@mjijackson Strongly disagree with my current experience, but very curious what made you say that. I want to try it out!"
"74150250138443776","74148203683004416","887251","","","2011-05-27 16:29:31 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@ppk Is it Tegra2 based?"
"74019769170403328","","","","","2011-05-27 07:51:02 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","#winning"
"73779470301011968","","","73149687003226112","903351","2011-05-26 15:56:11 +0000","web","RT @elliottkember: The only people who tell you not to buy an SSD are the people who don't have one. Buy an SSD."
"73779185881067520","73735420113981440","6490602","","","2011-05-26 15:55:03 +0000","web","@rmurphey Please RT good responses. I'm curious too! :)"
"73777688661340160","","","73751667656495104","659933","2011-05-26 15:49:06 +0000","web","RT @bryanl: Want to piss off a dba?  Explain to them how map reduce works."
"73636957669949440","73634573371711488","894911","","","2011-05-26 06:29:53 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@JimRoepcke Good point. That's an explanation for Fusion supporting Coherence mode on Linux guests (Gnome on a few popular distros)."
"73632694956855296","73631720913649664","894911","","","2011-05-26 06:12:57 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@JimRoepcke True. There's the argument that OS X is Parallels' sole focus but that doesn't seem to be a true advantage. VMWare is huge."
"73632332040503297","","","","","2011-05-26 06:11:30 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","Not much to say about Fusion and I like that. I don't want to notice it at all. That sounds like a great VM to me."
"73631289797914625","","","","","2011-05-26 06:07:22 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","Parallels' trial nags on VM startup / resume and disables features. It wasn't a deciding factor but both of those rubbed me the wrong way."
"73630444238798848","","","","","2011-05-26 06:04:00 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","Parallels snapshot manager needs work and their UI in general is gaudy. If they scaled the effects back they could be tasteful and useful."
"73629848802836480","","","","","2011-05-26 06:01:38 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","Going with Fusion for reliability and (imo) superior snapshotting. Neither of those is worth a bit of performance or extra UI integration."
"73628467249418240","73622308182433792","894911","","","2011-05-26 05:56:09 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@JimRoepcke Parallels has better UI integration. I don't care for most of it, if Fusion's was just a little better I'd have already bought."
"73627925412450304","73622308182433792","894911","","","2011-05-26 05:54:00 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","@JimRoepcke Good to know. Mostly testing in IE, so also simple. Parallels is a bit faster in casual tests but the UI is gaudy."
"73620824833277952","","","","","2011-05-26 05:25:47 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","Can't decide between Parallels and Fusion, any thoughts or experiences? Reliability is my highest priority."
"73506725428346880","","","73504159726448640","29777587","2011-05-25 21:52:23 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","RT @pharkmillups: I just interviewed @_sjs for new series on basho blog: short convos w/ community members to talk Riak & other tech. wa ..."
"73323356967026688","","","","","2011-05-25 09:43:45 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","Best one yet by far http://i.imgur.com/ig5kA.png"
"73188376068628480","73175789276893184","102550526","","","2011-05-25 00:47:23 +0000","<a href=""http://seesmic.com/"" rel=""nofollow"">Seesmic</a>","@gnachman if you want to take this beyond twitter just let me know where"
"73187587380088832","73175789276893184","102550526","","","2011-05-25 00:44:15 +0000","<a href=""http://seesmic.com/"" rel=""nofollow"">Seesmic</a>","@gnachman havent filed an issue because testing on a clean user account there is no problem. Blowing away plist prefs didn't help either."
"73187164745240576","73175789276893184","102550526","","","2011-05-25 00:42:34 +0000","<a href=""http://seesmic.com/"" rel=""nofollow"">Seesmic</a>","@gnachman TextMate's command line tool for editing files. The problem seems to lie with TM re-activating iTerm when done."
"73142291325386752","","","73114982933471232","14864447","2011-05-24 21:44:15 +0000","<a href=""http://kiwi-app.net"" rel=""nofollow"">Kiwi</a>","RT @bryan_kyle: @_sjs ""Never mock synergy"" - Jack Donaghy"
