"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"219059371156574209","219039303458762753","5813712","","","2012-06-30 13:26:38 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@antirez Many more of us love your work. Thanks for doing it!"
"218889087803858944","","","218813504008892416","159946057","2012-06-30 02:09:59 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @awbjs: This afternoon I took the first steps of incorporating proper tail calls into the ECMAScript 6 draft specification."
"218575937183293440","218558453164150785","29255412","","","2012-06-29 05:25:39 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@tjholowaychuk Nice project there. I have some shell aliases get/post/put/delete but they?re not as flexible."
"218575476938117120","","","218558453164150785","29255412","2012-06-29 05:23:49 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @tjholowaychuk: burl(1) http verbs are more expressive now https://t.co/EYVveBuF","https://github.com/visionmedia/burl/commit/6b5bbf6e11c278c7f68ad8228b0b4aa0fc284d78"
"218537790361706496","218417016464351233","165975834","","","2012-06-29 02:54:04 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@PiCNiC_Coffee Brace yourself for the return of Beta Street. Moved back downtown to be closer to Picnic."
"217499730123567104","217417152054042624","11222","","","2012-06-26 06:09:11 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@k @typeoneerror In typical ZDNet style the article is incorrect. Higher priced rooms are ranked higher. The same room doesn?t cost more."
"216404237129760768","216384676456173569","894911","","","2012-06-23 05:36:05 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@JimRoepcke Arousing."
"216196324561920001","","","216181560808968192","5813712","2012-06-22 15:49:55 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @antirez: It's not much but I want to share the first interaction I'm having with Sentinel: http://t.co/8npH2l9B","http://bit.ly/O03gqy"
"215970658172153856","","","215827498716495872","140108433","2012-06-22 00:53:12 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @angustweets: Object.create might have enjoyed more success if the second arg was a simple key-value hash instead of all that defineP ..."
"215546200491954176","215511255417503745","894911","","","2012-06-20 20:46:33 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","@JimRoepcke The new MBP can theoretically run 5 external displays using USB adapters. Someone please try this :) @macsales @marcoarment"
"215286550689366017","215279802578509825","15540222","","","2012-06-20 03:34:48 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@rauchg Last fall I had to embark on The Great Unfollowing of 2011. Trimmed from 200-300 down to ~100. It?s much better now."
"215232090927673345","","","215231024190337025","636923","2012-06-19 23:58:23 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","RT @siracusa: WWDC session videos are up!  https://t.co/HTcPB6bS (via @Jury, of course)","https://developer.apple.com/videos/wwdc/2012/"
"215224632826015745","215190182356467712","165975834","","","2012-06-19 23:28:45 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","@PiCNiC_Coffee I can't wait until we move back downtown in 2 weeks. I'm sitting here drooling on my keyboard over that salad."
"214968297278550017","214933686242656256","22406953","","","2012-06-19 06:30:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@mahyarm I?d love to try it out. I also dig the kickstand, that was about the only thing I liked about my Nokia n810."
