"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"20704831341600768","20697233640923137","16686076","","","2010-12-31 04:56:31 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@getify make sure not to allow vim or other editors that can shell out w/ sudo. It's a PITA but you have to edit as user & cp files w/ sudo."
"20646017758138368","","","","","2010-12-31 01:02:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","New 404 page on @github is pretty awesome. https://github.com/samsonjs/404 (just in case some joker registers the user 404 ;-)"
"20483137414889473","","","","","2010-12-30 14:15:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Even worse today. Why can't I just get Buckley's via IV and sleep until I'm better?"
"20479600169590784","20405434812731392","14206068","","","2010-12-30 14:01:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@tlrobinson Definitely not. Seems like I'm always removing youtube's feature=related one, or some google reader crap."
"20301276986216448","20300822743093248","14358152","","","2010-12-30 02:12:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@mentalguy Definitely, HN poll is just the lazy way to get a rough idea."
"20295292309995521","20294187253506048","14358152","","","2010-12-30 01:49:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@mentalguy Interesting, that does make sense in a way. Maybe we should do a hacker news poll to get an idea."
"20295028014325760","20291153286926337","20826421","","","2010-12-30 01:48:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@wavded Yeah I should see if I can whip something up for Emacs. Seems like I could find some algorithms to start with if I search."
"20290262827802624","20277928260538368","20826421","","","2010-12-30 01:29:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@wavded I'm thinking more text completion that intelligently finds matches based on capitalization and such rather than straight prefixes."
"20282096224309249","20271897430200320","14358152","","","2010-12-30 00:56:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@mentalguy Heh, so a majority of developers then."
"20275314152177667","","","","","2010-12-30 00:29:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Do Emacs or vim have completion that works like the Cmd-t dialog in TextMate or expansion in zsh? I want ""relTy&lt;COMPLETE&gt;""  -&gt; ""releaseType"""
"20161204047577088","","","","","2010-12-29 16:56:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Didn't have any caffeine for a week, and now it seems to do more harm than good. Maybe that's because I'm sick & took some cold&cough meds."
"20108790447738880","","","20105073468112896","887251","2010-12-29 13:28:03 +0000","web","RT @ppk: New blog post: The Unbearable Inevitability of Talking Nonsense when you Don?t Know Shit about the Mobile Market
http://bit.ly/ ..."
"20102836775821312","","","20001547630944258","14273142","2010-12-29 13:04:24 +0000","web","RT @lunafiko: If you're a Netflix user, check out my IMDb ratings/links chrome plugin: IMflixDB: http://goo.gl/odxQo"
"19996727578726400","19992272107995136","16240267","","","2010-12-29 06:02:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@instapaper Thank you, that's why we love Instapaper. Just rated it 5 stars."
"19880947809787905","","","19878524328349696","14433431","2010-12-28 22:22:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","RT @kriszyp: So master/trunk of jQuery and Dojo support the same module format... Cooperation and interoperabilty among libraries, wow!"
"19869571808763904","19867157449936896","27302287","","","2010-12-28 21:37:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@jacobrothstein It is a sign of a healthy JS ecosystem to have languages compiling down to it."
"19869360742993920","19868635296169984","123323498","","","2010-12-28 21:36:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@jashkenas That certainly is one of CS's strengths. I've become accustomed to ES5 and coding for browsers seems like a bigger PITA now."
