"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"22673362598","","","","","2010-09-01 03:06:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","I'm glad I found a workaround but Apple really needs to fix this. Wish I could check the status of filed bug reports that get closed ""dupe""."
"22673150711","","","","","2010-09-01 03:03:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Workaround for stuck MBP trackpad: disable Dragging in trackpad prefs, then re-enable. That unstuck it for me just now. Hooray, no reboot."
"22196470498","","","","","2010-08-26 17:36:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","username: samsonjs favourite band: NOFX #GSfriends (via a cool idea from @Grooveshark!)"
"22072526745","","","22070124505","13370272","2010-08-25 08:32:34 +0000","web","RT @azaaza: Tabs in OSX Finder! http://totalfinder.binaryage.com / via @ia"
"22070129223","22066310974","22406953","","","2010-08-25 07:33:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@mahyarm Good point! I'll definitely go for a cloud-based one (it's for my mom). She had it OOB on her ooold Nokia and wants one again."
"22056076156","","","","","2010-08-25 03:07:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Dear lazy twitter, is there a good, secure wallet app for iOS?"
"22056046540","22055770179","13192","","","2010-08-25 03:06:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@avibryant I've had this, horribly annoying! Apparently turning BlueTooth off helps, can't confirm. Also 4-finger swipe might help."
"21629375971","21609203634","794796","","","2010-08-20 02:37:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@joevandyk Glad I could help. :) Nice of you to share that with us!"
"21531978748","","3806441","","","2010-08-19 00:06:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@grooveshark wow, thank you guys for not giving up on iOS! Hopefully Apple comes around, and if not Cydia will always be there. &lt;3 the shark"
"21279809496","21277141075","794796","","","2010-08-16 02:30:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@joevandyk And I had to set the chef server URL manually it /etc/chef/&lt;something&gt;.rb for the webui to work."
