"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"25992039113","","","25990204473","9973082","2010-09-30 15:53:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kangax: Upset about Function &lt;3 being false? That's easy to fix: Function.valueOf=function(){return 2}; Now Function &lt;3 is true"
"25989561990","","","25987415888","4826261","2010-09-30 15:25:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RussB: Someone desperately needs to invent an 8 a.m. that comes after 11 a.m. I'd totally buy one of those."
"25981915856","25934983529","22406953","","","2010-09-30 14:02:37 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@mahyarm that's true, but software isn't designed for it. Agree that more pixels are good regardless."
"25934013381","","","25898221598","7350652","2010-09-30 00:53:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @swedal: If you think hiring a professional is expensive, wait till you hire an amateur."
"25931023520","","","","","2010-09-30 00:16:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","My 15"" MacBook does 1680x1050 on 15"" with ~ 132 PPI and I'm constantly bumping up the font size of web pages. Still a powerful 13"" is great."
"25930928877","","","","","2010-09-30 00:14:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Sony Vaio Z keeps pushing the bar for smaller more powerful notebooks. Not sure about 1920x1080 on a 13"" display though, almost 170 PPI!"
"25886813627","","","25886036555","14170972","2010-09-29 14:19:48 +0000","web","RT @ilinsky: @getify @_sjs dblclick is wrong anyway. It should be click with click detail set to 2"
"25885256123","25884584511","14170972","","","2010-09-29 14:01:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ilinsky @getify agreed, but what do we do with ondblactivate? Could let users implement it, or just keep it I guess."
"25884877724","","","25884584511","14170972","2010-09-29 13:57:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ilinsky: I would really like to see activate event name in browsers instead of click (for buttons, links, etc.)"
"25884835147","25864104846","815114","","","2010-09-29 13:56:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jedschmidt chim chim charoo (I'm not sure if that's a popular English saying, I heard it in a movie ;-)"
